label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80
S,0.0,0.0,0.0,-0.21931256353855133,-0.2523295283317566,-0.09316936135292053,-0.27701103687286377,-0.7409048080444336,-0.12032069265842438,-0.1068417876958847,-1.0878190994262695,-0.152857705950737,0.12087545543909073,-1.1735807657241821,-0.1648324728012085,-0.27122241258621216,-0.97240149974823,0.0258277989923954,-0.29170316457748413,-1.2947721481323242,-0.08781635016202927,-0.29290902614593506,-1.118787169456482,-0.1646548956632614,-0.28375130891799927,-0.9367201924324036,-0.20070511102676392,-0.08687420934438705,-0.9957373738288879,0.030982837080955505,-0.07877707481384277,-1.3786789178848267,-0.07157812267541885,-0.09913371503353119,-1.1639388799667358,-0.11048270016908646,-0.1017926037311554,-0.9776391983032227,-0.11401043087244034,0.0874064564704895,-0.9622020125389099,0.009443158283829689,0.12657055258750916,-1.3523138761520386,-0.0887497067451477,0.0734780952334404,-1.1827784776687622,-0.08827625960111618,0.04537862539291382,-0.9926419854164124,-0.06562194228172302,0.2675797641277313,-0.8794952630996704,-0.024272624403238297,0.26387569308280945,-1.183107852935791,-0.08563016355037689,0.2094436138868332,-1.102992296218872,-0.087985098361969,0.17811955511569977,-0.9608349204063416,-0.07770396023988724,0.5894942283630371,0.2296677827835083,0.14687800407409668,0.09125623852014542,0.13218994438648224,0.47022610902786255,0.30092695355415344,0.21973013877868652,0.2369156926870346,0.03587264195084572,-0.050822049379348755,-0.09921053051948547,-0.08712851256132126,0.3363507390022278,0.30971425771713257,0.14687800407409668,0.1638074368238449,0.2885354459285736
S,0.0,0.0,0.0,-0.21027791500091553,-0.23098638653755188,-0.09475553780794144,-0.2674425542354584,-0.7220404148101807,-0.12037036567926407,-0.0952792838215828,-1.068969964981079,-0.1509653478860855,0.1275244653224945,-1.1440808773040771,-0.15912675857543945,-0.2566474378108978,-0.9732769727706909,0.025451291352510452,-0.2811192274093628,-1.2755942344665527,-0.08790738880634308,-0.2806864082813263,-1.0681633949279785,-0.15427127480506897,-0.2587384581565857,-0.9107680320739746,-0.18371909856796265,-0.0761895477771759,-0.9966462254524231,0.029856862500309944,-0.08606652170419693,-1.3479994535446167,-0.07289927452802658,-0.10430268198251724,-1.101047158241272,-0.08761690557003021,-0.08662796765565872,-0.9488979578018188,-0.07161717861890793,0.09258607774972916,-0.9591504335403442,0.0051138075068593025,0.11869224160909653,-1.3338192701339722,-0.1003054529428482,0.06344076991081238,-1.1225591897964478,-0.07489010691642761,0.05560971423983574,-0.9555332064628601,-0.03223598003387451,0.26651903986930847,-0.8763728141784668,-0.03276275470852852,0.2542755901813507,-1.1701937913894653,-0.10271979868412018,0.20179136097431183,-1.0515016317367554,-0.09309226274490356,0.1905757337808609,-0.910727858543396,-0.07055161893367767,0.5793264508247375,0.218320831656456,0.11263144016265869,0.05268152058124542,0.0915185809135437,0.4519277513027191,0.3026806116104126,0.2383762001991272,0.257438600063324,0.024592339992523193,-0.08750957995653152,-0.12689077854156494,-0.08857513964176178,0.3145650625228882,0.293792188167572,0.11263144016265869,0.15138311684131622,0.2977038025856018
S,0.0,0.0,0.0,-0.22372686862945557,-0.2427450716495514,-0.0865241140127182,-0.29249274730682373,-0.7379077672958374,-0.11117736995220184,-0.12159828841686249,-1.0924562215805054,-0.14387884736061096,0.1091550961136818,-1.1566922664642334,-0.15390856564044952,-0.26933157444000244,-0.9744449853897095,0.029270103201270103,-0.2943975031375885,-1.302097201347351,-0.08347219973802567,-0.29613932967185974,-1.0934197902679443,-0.15296711027622223,-0.2759475111961365,-0.9267014265060425,-0.18588443100452423,-0.08467057347297668,-0.9958739280700684,0.03264982998371124,-0.08997979760169983,-1.3713675737380981,-0.0685066282749176,-0.11421717703342438,-1.135878562927246,-0.08865702152252197,-0.10226034373044968,-0.9709951877593994,-0.07870148867368698,0.08561238646507263,-0.9587349891662598,0.008020026609301567,0.12195605039596558,-1.3593391180038452,-0.08905453979969025,0.058731481432914734,-1.1700910329818726,-0.0698910728096962,0.037394262850284576,-0.9856647253036499,-0.033656492829322815,0.26553502678871155,-0.8767421245574951,-0.029632706195116043,0.26233014464378357,-1.1724891662597656,-0.09366968274116516,0.20033466815948486,-1.1111592054367065,-0.09493020176887512,0.16773027181625366,-0.9963034987449646,-0.08217484503984451,0.5818310976028442,0.22048738598823547,0.11544465273618698,0.06918910145759583,0.1631605625152588,0.4496912956237793,0.29126620292663574,0.22104433178901672,0.18520618975162506,0.03197586163878441,-0.07520706951618195,-0.12025206536054611,-0.07173372060060501,0.31342458724975586,0.29854467511177063,0.11544465273618698,0.13928596675395966,0.277292400598526
S,0.0,0.0,0.0,-0.2088765799999237,-0.23079606890678406,-0.08771663159132004,-0.2774887979030609,-0.7166186571121216,-0.11117877066135406,-0.1106184720993042,-1.0713512897491455,-0.13964955508708954,0.11675374209880829,-1.1371632814407349,-0.1460963487625122,-0.2779134213924408,-0.9723649621009827,0.028593502938747406,-0.2900673747062683,-1.2891672849655151,-0.07200875133275986,-0.281095951795578,-1.0857723951339722,-0.13943780958652496,-0.2694438397884369,-0.9153474569320679,-0.173911452293396,-0.08955664932727814,-0.9952980875968933,0.036895785480737686,-0.0940530002117157,-1.3647329807281494,-0.05165101960301399,-0.10272872447967529,-1.1363563537597656,-0.07693078368902206,-0.0996549129486084,-0.9657177329063416,-0.07536149024963379,0.0878402516245842,-0.9607813954353333,0.018830571323633194,0.12819314002990723,-1.3565254211425781,-0.0699290782213211,0.08326512575149536,-1.1856956481933594,-0.06661691516637802,0.053760774433612823,-0.9997450709342957,-0.045375142246484756,0.275447815656662,-0.8752062320709229,-0.010981745086610317,0.26988843083381653,-1.1604501008987427,-0.07772403210401535,0.21428915858268738,-1.0954474210739136,-0.09067771583795547,0.1719515025615692,-0.9714242815971375,-0.08803993463516235,0.5774982571601868,0.2105492502450943,0.11652754992246628,0.08247396349906921,0.16095766425132751,0.44623371958732605,0.2850082814693451,0.18164978921413422,0.18408358097076416,0.02781510166823864,-0.07073486596345901,-0.10072121024131775,-0.05805641785264015,0.3101223111152649,0.2884288430213928,0.11652754992246628,0.16531233489513397,0.2908013164997101
S,0.0,0.0,0.0,-0.2205336093902588,-0.24645228683948517,-0.10182760655879974,-0.27957823872566223,-0.7311078310012817,-0.1299205869436264,-0.11083918809890747,-1.0788975954055786,-0.16155996918678284,0.11537133157253265,-1.1618647575378418,-0.17056235671043396,-0.2787540853023529,-0.9673961997032166,0.03230060636997223,-0.29188066720962524,-1.291499376296997,-0.07345137000083923,-0.2909122407436371,-1.1077380180358887,-0.1479654461145401,-0.27993044257164,-0.9332150816917419,-0.18475671112537384,-0.09644810110330582,-0.994344174861908,0.04446787387132645,-0.08819648623466492,-1.3754403591156006,-0.049935124814510345,-0.10509391874074936,-1.1530219316482544,-0.08891058713197708,-0.10215736925601959,-0.9744208455085754,-0.09454598277807236,0.07674507796764374,-0.9628748893737793,0.02881552278995514,0.115237757563591,-1.355804681777954,-0.06223423406481743,0.06905750185251236,-1.187119483947754,-0.06649761646986008,0.04391157627105713,-0.995768129825592,-0.049105457961559296,0.2601433992385864,-0.8830394744873047,0.00020233687246218324,0.2633504867553711,-1.1851438283920288,-0.05711960047483444,0.21501582860946655,-1.1047966480255127,-0.06383585929870605,0.18348494172096252,-0.9560927152633667,-0.05802086368203163,0.5858228802680969,0.21973532438278198,0.14055030047893524,0.09072862565517426,0.12084386497735977,0.4568869173526764,0.2970394790172577,0.2178218811750412,0.24422773718833923,0.014194362796843052,-0.0760163739323616,-0.12145689874887466,-0.11254148930311203,0.345208078622818,0.2999107241630554,0.14055030047893524,0.16869746148586273,0.30054888129234314
S,0.0,0.0,0.0,-0.22367258369922638,-0.2468835562467575,-0.10168527066707611,-0.28558099269866943,-0.7266507148742676,-0.1337137222290039,-0.1118597462773323,-1.0790445804595947,-0.16962391138076782,0.11833106726408005,-1.1671277284622192,-0.1831357479095459,-0.27991366386413574,-0.9714414477348328,0.018370619043707848,-0.2891552150249481,-1.3005491495132446,-0.09360895305871964,-0.2859601676464081,-1.1005687713623047,-0.16703981161117554,-0.27074572443962097,-0.9310238361358643,-0.20267781615257263,-0.0933113694190979,-0.995266318321228,0.027166051790118217,-0.08822476863861084,-1.37599778175354,-0.07275258749723434,-0.1042972058057785,-1.1379826068878174,-0.10270944982767105,-0.09773573279380798,-0.9656227827072144,-0.1011417806148529,0.08124557882547379,-0.9630849957466125,0.007976909168064594,0.11854176968336105,-1.3602534532546997,-0.08876516669988632,0.0663343295454979,-1.1709811687469482,-0.07927392423152924,0.04234766960144043,-0.9838881492614746,-0.05100720375776291,0.26326364278793335,-0.8851813673973083,-0.024588195607066154,0.26315751671791077,-1.1928461790084839,-0.08685636520385742,0.20770026743412018,-1.102971076965332,-0.08646930754184723,0.17480511963367462,-0.9573143124580383,-0.07391300797462463,0.599672794342041,0.22490008175373077,0.13176195323467255,0.07365421950817108,0.12434230744838715,0.4555301070213318,0.3066139221191406,0.23834460973739624,0.24318836629390717,0.019542066380381584,-0.08199397474527359,-0.1321285516023636,-0.10922274738550186,0.3443191945552826,0.29738569259643555,0.13176195323467255,0.15698373317718506,0.28903940320014954
S,0.0,0.0,0.0,-0.22166629135608673,-0.2438710778951645,-0.10292191058397293,-0.2826903760433197,-0.7292271256446838,-0.13231010735034943,-0.10876613110303879,-1.0774211883544922,-0.16457924246788025,0.12004127353429794,-1.1574636697769165,-0.17390121519565582,-0.280436247587204,-0.9690327644348145,0.021837592124938965,-0.2903578579425812,-1.2944053411483765,-0.08692018687725067,-0.2870734632015228,-1.0951437950134277,-0.15859048068523407,-0.2704817056655884,-0.9275139570236206,-0.1938977837562561,-0.09560325741767883,-0.9948983788490295,0.03220532462000847,-0.0896664410829544,-1.3761690855026245,-0.06662355363368988,-0.1058003380894661,-1.1383599042892456,-0.09642863273620605,-0.09703231602907181,-0.9660476446151733,-0.09481361508369446,0.07817385345697403,-0.9629954695701599,0.014471788890659809,0.11869480460882187,-1.3624351024627686,-0.08239128440618515,0.064524345099926,-1.1696124076843262,-0.072605200111866,0.04349511116743088,-0.9801450967788696,-0.04428824782371521,0.2612806260585785,-0.8816829323768616,-0.01667219027876854,0.26119256019592285,-1.188265085220337,-0.08083841949701309,0.20231491327285767,-1.0881801843643188,-0.08107773214578629,0.17200776934623718,-0.9344095587730408,-0.0688839852809906,0.5893293619155884,0.21991966664791107,0.1302621215581894,0.0703524500131607,0.11608535796403885,0.45363518595695496,0.30002644658088684,0.2325955629348755,0.25195685029029846,0.019996577873826027,-0.07908759266138077,-0.1296129673719406,-0.10501722991466522,0.33972033858299255,0.2936762571334839,0.1302621215581894,0.15942798554897308,0.29239290952682495
S,0.0,0.0,0.0,-0.21517975628376007,-0.23474065959453583,-0.09881187975406647,-0.2734340727329254,-0.732566773891449,-0.12489309906959534,-0.0982980877161026,-1.0831271409988403,-0.15463264286518097,0.1299738585948944,-1.1551481485366821,-0.16289390623569489,-0.26705074310302734,-0.9691131711006165,0.01896100491285324,-0.27882054448127747,-1.2884849309921265,-0.0907936543226242,-0.2819657325744629,-1.1015294790267944,-0.16421851515769958,-0.2695906162261963,-0.9281101226806641,-0.20092663168907166,-0.08031070977449417,-0.9963988661766052,0.02719404362142086,-0.06781915575265884,-1.377915859222412,-0.07514093071222305,-0.0929836854338646,-1.1591042280197144,-0.11072662472724915,-0.0938294380903244,-0.9752588272094727,-0.11219092458486557,0.094705730676651,-0.9644359350204468,0.008198200725018978,0.13699674606323242,-1.3579521179199219,-0.0891452431678772,0.08064718544483185,-1.1912027597427368,-0.09069695323705673,0.05527905374765396,-1.0050102472305298,-0.0705842599272728,0.2750284969806671,-0.8857124447822571,-0.023536669090390205,0.25966450572013855,-1.1755164861679077,-0.08797845244407654,0.20803967118263245,-1.0960607528686523,-0.09801036864519119,0.18879176676273346,-0.95632404088974,-0.09413792192935944,0.585454523563385,0.2236923724412918,0.14162565767765045,0.09699182212352753,0.13193674385547638,0.4611339569091797,0.2915799617767334,0.19142039120197296,0.21844440698623657,0.038032736629247665,-0.05070297420024872,-0.09230964630842209,-0.06875597685575485,0.3248912990093231,0.30418625473976135,0.14162565767765045,0.16738978028297424,0.29789862036705017
S,0.0,0.0,0.0,-0.2212403118610382,-0.23273193836212158,-0.08958658576011658,-0.2785298228263855,-0.7292792201042175,-0.11167153716087341,-0.10257557034492493,-1.0770504474639893,-0.13841009140014648,0.11758727580308914,-1.1615766286849976,-0.14466358721256256,-0.2721560299396515,-0.9682499170303345,0.021552445366978645,-0.28645798563957214,-1.292661190032959,-0.08567308634519577,-0.28255027532577515,-1.0946919918060303,-0.15229590237140656,-0.2729300260543823,-0.9176819324493408,-0.18252535164356232,-0.09121987968683243,-0.9954910278320312,0.026010921224951744,-0.09727643430233002,-1.3610570430755615,-0.06993319094181061,-0.10663018375635147,-1.1257144212722778,-0.09396379441022873,-0.0999799370765686,-0.949822187423706,-0.08797308057546616,0.08030665665864944,-0.9649046659469604,0.0038349388632923365,0.1038968414068222,-1.3460040092468262,-0.0922124832868576,0.06225175783038139,-1.142224907875061,-0.07877767086029053,0.048074740916490555,-0.957447350025177,-0.048472534865140915,0.2563970983028412,-0.8908936381340027,-0.03048190474510193,0.23618724942207336,-1.1835005283355713,-0.09862852096557617,0.19439780712127686,-1.0588784217834473,-0.09721171855926514,0.1844325065612793,-0.9008772969245911,-0.08276553452014923,0.5872634053230286,0.21025095880031586,0.12310457229614258,0.061891671270132065,0.08951062709093094,0.4619760811328888,0.3088515102863312,0.23612171411514282,0.27615901827812195,0.037861768156290054,-0.05669049918651581,-0.09619104862213135,-0.06189804524183273,0.31672486662864685,0.2873329222202301,0.12310457229614258,0.16247491538524628,0.3110760748386383
S,0.0,0.0,0.0,-0.21879072487354279,-0.23568329215049744,-0.09455987811088562,-0.26677367091178894,-0.7291704416275024,-0.11561032384634018,-0.08815692365169525,-1.0672590732574463,-0.14088784158229828,0.1286851167678833,-1.157565712928772,-0.14629487693309784,-0.2580493986606598,-0.97123783826828,0.02595069445669651,-0.2715059518814087,-1.2870129346847534,-0.07569371908903122,-0.27429714798927307,-1.0866477489471436,-0.14460860192775726,-0.2661431133747101,-0.9116131663322449,-0.17888018488883972,-0.07930057495832443,-0.9963026642799377,0.03305227681994438,-0.0805087685585022,-1.3670369386672974,-0.06279975175857544,-0.10171348601579666,-1.1420238018035889,-0.09691816568374634,-0.10654956847429276,-0.9591184854507446,-0.09906402975320816,0.09059952199459076,-0.9647219181060791,0.013555998913943768,0.12359201908111572,-1.3579633235931396,-0.08264562487602234,0.07253183424472809,-1.1736581325531006,-0.08439891785383224,0.04515637084841728,-0.9804592132568359,-0.06543003767728806,0.26694008708000183,-0.8883625864982605,-0.018079295754432678,0.24196931719779968,-1.1777976751327515,-0.08733358979225159,0.19122721254825592,-1.0682921409606934,-0.09616662561893463,0.17388220131397247,-0.9108598232269287,-0.09088148176670074,0.5838251113891602,0.21348606050014496,0.13992814719676971,0.09247452020645142,0.12027492374181747,0.46630868315696716,0.3113637864589691,0.21185581386089325,0.25686031579971313,0.03258530795574188,-0.04723084717988968,-0.08086483925580978,-0.055413391441106796,0.3184795677661896,0.2949539124965668,0.13992814719676971,0.15949705243110657,0.29455316066741943
S,0.0,0.0,0.0,-0.2133338898420334,-0.2428434044122696,-0.09789612144231796,-0.2625479996204376,-0.7356933951377869,-0.12158585339784622,-0.08383579552173615,-1.0799286365509033,-0.14847292006015778,0.1378353089094162,-1.1743967533111572,-0.15446090698242188,-0.26978009939193726,-0.9653690457344055,0.025117846205830574,-0.28040775656700134,-1.284127950668335,-0.08066652715206146,-0.27877888083457947,-1.0953192710876465,-0.1542866826057434,-0.2686645984649658,-0.9178599715232849,-0.19148564338684082,-0.08338938653469086,-0.9959461688995361,0.03372636064887047,-0.0699726939201355,-1.376386046409607,-0.06424441188573837,-0.09235107153654099,-1.1510300636291504,-0.10317261517047882,-0.09374246746301651,-0.9663729071617126,-0.10863397270441055,0.09301601350307465,-0.9656655192375183,0.01564622111618519,0.13475222885608673,-1.3546146154403687,-0.08050845563411713,0.08198994398117065,-1.176390290260315,-0.08367589861154556,0.06033776327967644,-0.9848649501800537,-0.06583235412836075,0.2752717137336731,-0.8868535161018372,-0.014698353596031666,0.26134762167930603,-1.1770336627960205,-0.08027030527591705,0.21297936141490936,-1.0810590982437134,-0.08888518810272217,0.1992911845445633,-0.9312923550605774,-0.08429174870252609,0.5948513746261597,0.22175532579421997,0.1457677185535431,0.08986236155033112,0.11221003532409668,0.4821038544178009,0.31464627385139465,0.22312147915363312,0.26038485765457153,0.03702472895383835,-0.04582693800330162,-0.08862856030464172,-0.07016916573047638,0.3408803641796112,0.3019019663333893,0.1457677185535431,0.1751919686794281,0.3130761682987213
S,0.0,0.0,0.0,-0.21670225262641907,-0.23547640442848206,-0.10903001576662064,-0.2735121250152588,-0.7188126444816589,-0.1395229995250702,-0.10305116325616837,-1.0725440979003906,-0.1714744120836258,0.12253192067146301,-1.1643372774124146,-0.18003937602043152,-0.2754209041595459,-0.9660927057266235,0.02028118446469307,-0.29132211208343506,-1.2767131328582764,-0.09581392258405685,-0.292298287153244,-1.0963904857635498,-0.17104220390319824,-0.2822364866733551,-0.918520987033844,-0.2050500363111496,-0.08957123756408691,-0.9953593015670776,0.03516931086778641,-0.07527368515729904,-1.365338683128357,-0.07163454592227936,-0.09869787096977234,-1.1472084522247314,-0.10922200232744217,-0.10006982088088989,-0.9690577387809753,-0.10956984758377075,0.08423809707164764,-0.9640088081359863,0.021418126299977303,0.1204598918557167,-1.3418538570404053,-0.08483312278985977,0.068276546895504,-1.1680337190628052,-0.0860840231180191,0.045479822903871536,-0.9815995693206787,-0.061344511806964874,0.2642810046672821,-0.883533239364624,-0.005212413612753153,0.25394830107688904,-1.1685301065444946,-0.07469458132982254,0.21421045064926147,-1.0920175313949585,-0.08318377286195755,0.2008647918701172,-0.961118221282959,-0.07449673861265182,0.5974819660186768,0.23039895296096802,0.14748361706733704,0.09306607395410538,0.12182514369487762,0.4742242395877838,0.30438724160194397,0.23112456500530243,0.2420191764831543,0.025010662153363228,-0.07046952843666077,-0.11869487166404724,-0.1055426374077797,0.34620240330696106,0.3173788785934448,0.14748361706733704,0.16656240820884705,0.31233343482017517
S,0.0,0.0,0.0,-0.21893209218978882,-0.22628292441368103,-0.09513000398874283,-0.27216145396232605,-0.7366761565208435,-0.11374862492084503,-0.09358161687850952,-1.0855225324630737,-0.13612942397594452,0.12758293747901917,-1.156168818473816,-0.13714516162872314,-0.27193737030029297,-0.9604673385620117,0.026991013437509537,-0.2903556227684021,-1.2764517068862915,-0.07483532279729843,-0.29169905185699463,-1.0951194763183594,-0.14179067313671112,-0.28040704131126404,-0.9244057536125183,-0.17448726296424866,-0.08578027784824371,-0.9956335425376892,0.03681870177388191,-0.0821923241019249,-1.3719820976257324,-0.06008204072713852,-0.10275622457265854,-1.1514397859573364,-0.09005216509103775,-0.10001257807016373,-0.9709983468055725,-0.08706235140562057,0.09001772850751877,-0.9693766832351685,0.019788069650530815,0.12221043556928635,-1.3612775802612305,-0.07412068545818329,0.07458813488483429,-1.1821234226226807,-0.06992612779140472,0.05956670269370079,-0.9913020730018616,-0.04532803222537041,0.27332499623298645,-0.8983018398284912,-0.009833680465817451,0.25456109642982483,-1.184134602546692,-0.07213206589221954,0.21433615684509277,-1.0996005535125732,-0.07898353785276413,0.20953261852264404,-0.9616939425468445,-0.07203375548124313,0.579928457736969,0.20485524833202362,0.12710613012313843,0.07515380531549454,0.10934748500585556,0.4707062244415283,0.2976509630680084,0.20059315860271454,0.22085224092006683,0.037342097610235214,-0.05008281022310257,-0.09181713312864304,-0.06511140614748001,0.318682998418808,0.2959783673286438,0.12710613012313843,0.16701075434684753,0.3165603578090668
S,0.0,0.0,0.0,-0.2203783541917801,-0.22534243762493134,-0.09995784610509872,-0.27501702308654785,-0.7271775007247925,-0.12110824882984161,-0.09813006967306137,-1.0738469362258911,-0.1457250714302063,0.1198197677731514,-1.1507675647735596,-0.1472562700510025,-0.2737782895565033,-0.9627957940101624,0.029052335768938065,-0.29403558373451233,-1.2698545455932617,-0.07915082573890686,-0.2975965738296509,-1.0889127254486084,-0.14936639368534088,-0.2877809405326843,-0.9205734729766846,-0.18196703493595123,-0.08699170500040054,-0.9953470826148987,0.04143199697136879,-0.08259817957878113,-1.3608286380767822,-0.058490507304668427,-0.1062447652220726,-1.1415400505065918,-0.08816732466220856,-0.10377410799264908,-0.9738091826438904,-0.08372985571622849,0.08590948581695557,-0.9648627638816833,0.025527743622660637,0.12007599323987961,-1.3479571342468262,-0.07283517718315125,0.06704507768154144,-1.1736476421356201,-0.06694932281970978,0.0446704626083374,-0.9918614625930786,-0.0393393449485302,0.26658356189727783,-0.8859964609146118,-0.003395735751837492,0.25268688797950745,-1.1642749309539795,-0.06726507842540741,0.21120265126228333,-1.097433090209961,-0.07338809221982956,0.19923043251037598,-0.9813166856765747,-0.06438156217336655,0.5796623229980469,0.2156570702791214,0.1281055063009262,0.08146979659795761,0.131687730550766,0.4693959057331085,0.29213711619377136,0.20626351237297058,0.20466528832912445,0.034710776060819626,-0.06352640688419342,-0.107916921377182,-0.08287470042705536,0.32020270824432373,0.30953922867774963,0.1281055063009262,0.15450270473957062,0.30547744035720825
S,0.0,0.0,0.0,-0.21852470934391022,-0.24228480458259583,-0.10724139213562012,-0.2711910903453827,-0.7336084842681885,-0.13441292941570282,-0.09788627177476883,-1.0790786743164062,-0.16349680721759796,0.12550778687000275,-1.1728016138076782,-0.17007386684417725,-0.27907663583755493,-0.9642536640167236,0.024594422429800034,-0.29813534021377563,-1.281415581703186,-0.08713261038064957,-0.3003084361553192,-1.1140607595443726,-0.16115528345108032,-0.29240092635154724,-0.9368069171905518,-0.19480793178081512,-0.09352467954158783,-0.9948373436927795,0.03939345106482506,-0.08463851362466812,-1.3706893920898438,-0.06455792486667633,-0.1071966141462326,-1.1606965065002441,-0.10364317148923874,-0.10892907530069351,-0.979336678981781,-0.1057915911078453,0.08082672208547592,-0.9654420614242554,0.025875724852085114,0.11784319579601288,-1.354142189025879,-0.07663263380527496,0.06447838991880417,-1.181061029434204,-0.0774616226553917,0.03975294530391693,-0.9903476238250732,-0.0536123551428318,0.2610313594341278,-0.8882569670677185,-0.000559770967811346,0.25126683712005615,-1.183766484260559,-0.06723342835903168,0.204671248793602,-1.0976688861846924,-0.07313750684261322,0.18656747043132782,-0.9541271328926086,-0.06321065127849579,0.5929015874862671,0.2215135544538498,0.14682051539421082,0.09287462383508682,0.11751119047403336,0.48057568073272705,0.310679167509079,0.2328231930732727,0.25093141198158264,0.02473406307399273,-0.06428227573633194,-0.11646151542663574,-0.10686322301626205,0.35145848989486694,0.31268128752708435,0.14682051539421082,0.16258278489112854,0.3010590374469757
S,0.0,0.0,0.0,-0.21768930554389954,-0.23293457925319672,-0.09617729485034943,-0.2797238230705261,-0.7236258387565613,-0.11542946845293045,-0.10562487691640854,-1.0720241069793701,-0.1386858969926834,0.11053351312875748,-1.1512292623519897,-0.13948345184326172,-0.2871966063976288,-0.9589341878890991,0.03842925652861595,-0.3094617426395416,-1.2708370685577393,-0.06273453682661057,-0.30615904927253723,-1.077458381652832,-0.1328887790441513,-0.29107826948165894,-0.9090613126754761,-0.16774305701255798,-0.10096310824155807,-0.9937010407447815,0.04862780123949051,-0.09965292364358902,-1.3646315336227417,-0.045143578201532364,-0.11335500329732895,-1.1397579908370972,-0.07606443017721176,-0.10689139366149902,-0.966827929019928,-0.07392232120037079,0.07544918358325958,-0.966330349445343,0.030817512422800064,0.11144725233316422,-1.355583906173706,-0.05991918966174126,0.06215820088982582,-1.1781947612762451,-0.05304273962974548,0.040762610733509064,-1.0024389028549194,-0.02641783282160759,0.2597247064113617,-0.8927280306816101,-0.000263798312516883,0.25334322452545166,-1.1752268075942993,-0.05778095871210098,0.19541293382644653,-1.0955920219421387,-0.05870406702160835,0.16609787940979004,-0.9702199101448059,-0.04730527102947235,0.5794169902801514,0.21215417981147766,0.12560191750526428,0.0760451927781105,0.1303221881389618,0.46982541680336,0.2925332486629486,0.1994752138853073,0.21059106290340424,0.028259608894586563,-0.06556112319231033,-0.11306561529636383,-0.09217817336320877,0.3239317536354065,0.30020660161972046,0.12560191750526428,0.1606062799692154,0.2847386300563812
S,0.0,0.0,0.0,-0.21860675513744354,-0.23923203349113464,-0.08096522092819214,-0.2768775224685669,-0.7412717938423157,-0.09331268072128296,-0.10208819806575775,-1.0897419452667236,-0.11270861327648163,0.11637282371520996,-1.1487104892730713,-0.1119764894247055,-0.26867803931236267,-0.9583291411399841,0.04278997704386711,-0.297356516122818,-1.2739144563674927,-0.0526566281914711,-0.29863816499710083,-1.0746926069259644,-0.11700508743524551,-0.2826080918312073,-0.9038889408111572,-0.14957284927368164,-0.08637411892414093,-0.9952823519706726,0.044188134372234344,-0.09275960177183151,-1.370930552482605,-0.047031719237565994,-0.11073922365903854,-1.1407170295715332,-0.07314581423997879,-0.10050362348556519,-0.96030193567276,-0.06799080967903137,0.08809974044561386,-0.9691015481948853,0.019615888595581055,0.11288144439458847,-1.360754132270813,-0.06771501898765564,0.06324398517608643,-1.168102502822876,-0.053830329328775406,0.053826749324798584,-0.9834747910499573,-0.023141786456108093,0.268563836812973,-0.8968523740768433,-0.017486069351434708,0.24987953901290894,-1.1865488290786743,-0.07310383766889572,0.19691260159015656,-1.0865373611450195,-0.06896873563528061,0.18417760729789734,-0.9401318430900574,-0.05440978333353996,0.5665690898895264,0.20040267705917358,0.11835280805826187,0.05665198341012001,0.10177185386419296,0.46961352229118347,0.2906336784362793,0.19775353372097015,0.22675202786922455,0.037596359848976135,-0.043985676020383835,-0.08883469551801682,-0.057566702365875244,0.29838553071022034,0.29052338004112244,0.11835280805826187,0.15597762167453766,0.29319170117378235
S,0.0,0.0,0.0,-0.21956883370876312,-0.25130438804626465,-0.08706957846879959,-0.2832202911376953,-0.7258419990539551,-0.10700782388448715,-0.11565270274877548,-1.0715293884277344,-0.13437563180923462,0.09996438026428223,-1.1502341032028198,-0.14125323295593262,-0.28972890973091125,-0.9554731845855713,0.05480808764696121,-0.31301748752593994,-1.2708982229232788,-0.046653132885694504,-0.31006839871406555,-1.0878496170043945,-0.12227509170770645,-0.2986074686050415,-0.9022289514541626,-0.1593000441789627,-0.10273496061563492,-0.9928403496742249,0.06093935668468475,-0.09753089398145676,-1.361491084098816,-0.03227682039141655,-0.11003933846950531,-1.1526269912719727,-0.07490937411785126,-0.10998158156871796,-0.9580745697021484,-0.0809444934129715,0.07667001336812973,-0.9711344838142395,0.03989756107330322,0.11296088248491287,-1.3597819805145264,-0.04814699664711952,0.0682382881641388,-1.2008612155914307,-0.05368514731526375,0.04393366724252701,-1.0066542625427246,-0.03522542864084244,0.2608356177806854,-0.9014426469802856,0.006564944516867399,0.25247374176979065,-1.1818350553512573,-0.049654506146907806,0.2048765867948532,-1.1079868078231812,-0.05594637617468834,0.1783931404352188,-0.9624123573303223,-0.047620419412851334,0.5728105306625366,0.2208077758550644,0.14626072347164154,0.08931286633014679,0.11597467213869095,0.469778448343277,0.2909291088581085,0.18707354366779327,0.22404281795024872,0.018046803772449493,-0.06030874699354172,-0.10602781176567078,-0.09363282471895218,0.3267134428024292,0.3083534836769104,0.14626072347164154,0.17592662572860718,0.30289289355278015
